record_id,channel,pmid,doi,openalex_id,title,year,authors,dedup_status,screening_status_round_1,screening_recommendation,screening_reason,human_approval
REC_IND_0023,Indirect_Harvest,,https://doi.org/10.1016/j.jds.2024.08.013,,Identify characteristics of Vietnamese oral squamous cell carcinoma patients by machine learning on transcriptome and clinical-histopathological analysis,2024,"['Huong Thu Duong', 'Nam Cong‐Nhat Huynh', 'Chi Thi-Kim Nguyen', 'Linh Lê', 'Khoa Dang Nguyen', 'Hieu T. Nguyen', 'Lan N. Tu', 'Nam Huynh-Bao Tran', 'Hoa Giang', 'Hoai‐Nghia Nguyen', 'Chuong Ho', 'Hung Trong Hoang', 'Thinh Huy-Quoc Dang', 'Tu Anh Thai', 'Dong Van Cao']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Nhận diện đặc điểm bệnh nhân ung thư biểu mô tế bào vảy khoang miệng Việt Nam bằng ML trên giải trình tự gen.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0024,Indirect_Harvest,,https://doi.org/10.12912/27197050/212962,,"Developing machine learning models for vegetation health index forecasting in the Srepok basin, Vietnam",2025,"['Huynh Cong Luc', 'Luong Van Viet']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,EX02_NOT_HEALTHCARE (Dự báo chỉ số sức khỏe thảm thực vật lưu vực sông Srepok - Nông nghiệp/Địa lý).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0025,Indirect_Harvest,,https://doi.org/10.9719/eeg.2022.55.2.127,,Predicting As Contamination Risk in Red River Delta using Machine Learning Algorithms,2022,"['Zheina J. Ottong', 'Reta L. Puspasari', 'Daeung Yoon', 'Kyoung‐Woong Kim']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,EX02_NOT_HEALTHCARE (Tiên lượng rủi ro ô nhiễm Asen đồng bằng Sông Hồng - Môi trường/Địa chất).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0026,Indirect_Harvest,,https://doi.org/10.20944/preprints202209.0291.v1,,Multidimensional Machine Learning on 2173 COVID-19 Patients in Vietnam,2022,"['Tue Trong Nguyen', 'Tu Cam Ho', 'Huong Thi Thu Bui', 'Ulrike Protzer', 'Van Thanh Ta', 'Ulrike Protzer', 'Van Thanh Ta']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Mô hình Học máy đa chiều trên 2.173 bệnh nhân COVID-19 tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0027,Indirect_Harvest,,https://doi.org/10.1016/j.jinf.2025.106471,,Circulating lncRNAs as biomarkers for severe dengue using a machine learning approach,2025,"['Rodolfo Katz', 'Nguyen Minh Nam', 'Túlio de Lima Campos', 'Victoria Indenbaum', 'Sophie Terenteva', 'Hang Thi Thu Dinh', 'Le Thi Hoi', 'Amos Danielli', 'Yaniv Lustig', 'Eli Schwartz', 'Hoang Văn Tong', 'Ella H. Sklan']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,ML xác định sinh dấu sinh học lncRNA cho bệnh sốt xuất huyết nặng tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0028,Indirect_Harvest,,https://doi.org/10.7759/cureus.81819,,Machine Learning Nomogram for Predicting Dengue Shock Syndrome in Pediatric Patients With Dengue Fever in Vietnam,2025,"['Rang Ngoc Nguyen', 'Hue T Lam', 'Hung Viet Phan', 'Nghia Quang Bui']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Biểu đồ Nomogram ML tiên lượng hội chứng sốc sốt xuất huyết ở bệnh nhi tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0029,Indirect_Harvest,,https://doi.org/10.58845/jstt.utt.2025.en.5.2.48-70,,"Mapping Cadmium Contamination Potential in Surface Soil for Civil Engineering Applications: A Comparative Study of Machine Learning and Deep Learning Models in the Gianh River Basin, Vietnam",2025,"['Vuong Hong Nhat', 'Phan Trọng Trịnh', 'Lai Vinh Cam', 'Bui Tien Dieu', 'Le Van Hiep', 'Indra Prakash', 'Nguyen Ngoc Anh', 'Nguyen Van Hong', 'Nguyễn Đức Thành', 'Thao Phuong Nguyen', 'Nguyễn Thị Hiền', 'Tran Thi Nhung', 'Tran Trung Hieu', 'Tran Van Phong']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,EX02_NOT_HEALTHCARE (Bản đồ tiềm năng ô nhiễm Cadmi trong đất bề mặt cho kỹ thuật dân dụng lưu vực sông Gianh - Xây dựng).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0030,Indirect_Harvest,,https://doi.org/10.2478/acss-2023-0004,,PhoBERT: Application in Disease Classification based on Vietnamese Symptom Analysis,2023,"['Hải Thanh Nguyễn', 'Tuyet Ngoc Huynh', 'Nhi Thien Ngoc', 'Khoa Dang Dang Le', 'Pham Thi-Ngoc-Diem']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Ứng dụng mô hình ngôn ngữ PhoBERT phân loại bệnh dựa trên phân tích triệu chứng tiếng Việt.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0031,Indirect_Harvest,,https://doi.org/10.52939/ijg.v19i12.2975,,"Machine Learning Models for Fine Particulate Matter (PM2.5) Prediction: A Case Study in Bac Ninh Province, Vietnam",2023,"['Phạm Hoàng Hải', 'Tran Hoang Minh', 'V.N. Luận', 'T.V. Trung']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,EX02_NOT_HEALTHCARE (Dự báo bụi mịn PM2.5 tại tỉnh Bắc Ninh bằng ML - Môi trường).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0032,Indirect_Harvest,,https://doi.org/10.2139/ssrn.5095162,,"Climate-Driven Dynamics of Infectious Diseases: Machine Learning-Based Predictive Modeling in Ba Ria-Vung Tau, Vietnam",2025,"['Đặng Anh Tuấn', 'Trần Ngọc Đăng']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Mô hình ML tiên lượng động lực dịch bệnh truyền nhiễm dựa trên khí hậu tại Bà Rịa - Vũng Tàu.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0033,Indirect_Harvest,,https://doi.org/10.2196/44720,,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project,2023,"['Bronwyn McBride', 'John O’Neil', 'P. Nguyen', 'Linh Dang', 'Hue Thi Trinh', 'Vu Cong Nguyen', 'Nguyễn Thanh Liêm']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Thích ứng và mở rộng can thiệp y tế số nhằm cải thiện sức khỏe bà mẹ và trẻ em phụ nữ dân tộc thiểu số tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0034,Indirect_Harvest,,https://doi.org/10.1145/3638761,,Towards Mental Health Analysis in Social Media for Low-resourced Languages,2023,['Muskan Garg'],UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Phân tích sức khỏe tâm thần trên mạng xã hội cho các ngôn ngữ nguồn lực thấp (bao gồm tiếng Việt).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0035,Indirect_Harvest,,https://doi.org/10.55401/gpttak47,,Application of machine learning models for green andsimultaneous determination of asiaticoside andmadecassoside in Centella asiatica,2024,"['Ta Thi Thao', 'Nguyen Dieu Linh', 'Nguyen Thi Ha Ly', 'Hoang Thi Tuyet', 'Do Thi Ha', 'Nguyen Lam Hong', 'Tran Thi Hue', 'Nguyen Duc Thanh', 'Pham Gia Bach']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Áp dụng ML xác định định lượng hoạt chất rau má (Y dược học cổ truyền Việt Nam).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0036,Indirect_Harvest,,https://doi.org/10.5586/aa/185311,,"Molecular characterization of a distinct ginger chemotype from Thua Thien Hue, Vietnam, and the application of PCR-based markers for identifying unknown ginger populations in the region using machine learning",2024,"['PHAN THI THAO NGUYEN', 'Dat Tien Nguyen', 'Thanh Van Bao Tong', 'Hoang-Viet Dang', 'Nguyen Hoang An', 'Bao Tran', 'Tri Van Phan', 'Lan Thuy Tran', 'Hoàng Tấn Quảng', 'Nguyễn Quang Đức Tiến', 'Trương Thị Bích Phượng']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,EX02_NOT_HEALTHCARE (Đặc tính phân tử và chỉ thị PCR nhận diện giống gừng tại Thừa Thiên Huế bằng ML - Nông nghiệp).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0037,Indirect_Harvest,,https://doi.org/10.1177/10105395211029803,,Analysis of Periodontal Conditions in the Provinces of Vietnam: Results From the National Dental Survey,2021,"['Nguyễn Thị Hồng Minh', 'Tran Cao Binh', 'Trinh Dinh Hai', 'Nguyễn Thùy Dương', 'Quang‐Thanh Bui']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,"EX01_NOT_AI (Phân tích tình trạng nha chu các tỉnh Việt Nam từ Điều tra Nha khoa Quốc gia, không có công nghệ AI/ML).",APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0038,Indirect_Harvest,,https://doi.org/10.1016/b978-0-443-32892-3.00005-1,,Identification of the risk of osteoporosis in older Vietnamese women using artificial intelligence and machine learning,2024,['Ketan Sarvakar'],UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Nhận diện rủi ro loãng xương ở phụ nữ cao tuổi Việt Nam bằng AI và Học máy.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0039,Indirect_Harvest,,https://doi.org/10.1371/journal.pone.0335022,,Comparison of serum lactate and lactate-derived ratios as prognostic biomarkers in pediatric dengue shock syndrome using supervised machine learning models,2025,"['Thanh Tat Nguyen', 'Luan Thanh Vo']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Ứng dụng ML đánh giá sinh dấu sinh học tiên lượng hội chứng sốc sốt xuất huyết ở trẻ em Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0040,Indirect_Harvest,,https://doi.org/10.1093/humrep/deaf097.389,,P-080 Machine Learning with Synthetic Minority Over-Sampling Technique for Predicting Sperm Retrieval in Azoospermia Micro-TESE,2025,"['Việt Hoàng', 'N Anh Khoa', 'Trung-Thanh Nguyen', 'Tung Son']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Sử dụng ML tiên lượng thu nhận tinh trùng trong điều trị vô sinh nam (Micro-TESE) tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0041,Indirect_Harvest,,https://doi.org/10.48550/arxiv.2504.16601,,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries: A Pilot Study,2025,"['Andy Li', 'Wei Zhou', 'Rashina Hoda', 'Chris Bain', 'Peter Poon']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Bản thảo so sánh LLM và dịch thuật truyền thống trong dịch tóm tắt khám bệnh y khoa.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0042,Indirect_Harvest,,https://doi.org/10.21037/jmai-24-24,,A Comparative assessment of ChatGPT vs. Google Translate for the translation of patient instructions,2024,"['P. Srinivasa Rao', 'Lauren M. McGee', 'Casey A. Seideman']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Đánh giá so sánh ChatGPT và Google Translate trong dịch hướng dẫn xuất viện — an toàn giao tiếp y tế.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0043,Indirect_Harvest,,https://doi.org/10.53846/goediss-8742,,"Forest Landscape Restoration and Ecosystem Services in A Luoi District, Thua Thien Hue Province, Vietnam",2021,['Hung Nguyen Trong'],UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,"EX02_NOT_HEALTHCARE (Phôi phục cảnh quan rừng và dịch vụ hệ sinh thái huyện A Lưới, Thừa Thiên Huế - Lâm nghiệp).",APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0044,Indirect_Harvest,,https://doi.org/10.1109/mapr67746.2025.11133955,,Ovarian Malignance Risk Prediction from Medical Notes: a case study in Vietnam,2025,"['Hanh-Trang Bui', 'Hoang-Linh Nguyen', 'Chi-Mai Pham', 'Vu Duy Hai', 'Thanh-Hai Tran']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Tiên lượng rủi ro ác tính buồng trứng từ ghi chú y khoa bằng AI — nghiên cứu lâm sàng tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0045,Indirect_Harvest,,https://doi.org/10.3233/shti210948,,Cory COVID-Bot: An Evidence-Based Behavior Change Chatbot for COVID-19,2022,"['Simon T. Van Baal', 'Suong Le', 'Farhad Fatehi', 'Jakob Hohwy', 'Antonio Verdejo-Garcia']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Chatbot thay đổi hành vi dựa trên bằng chứng ứng phó COVID-19 — giao tiếp y tế bệnh nhân.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0046,Indirect_Harvest,,https://doi.org/10.1111/1753-0407.13290,,The Chinese Metabolic Management Centers,2022,"['Jianmin Liu', 'Zachary T. Bloomgarden']",UNIQUE,EXCLUDED_ROUND_1,EXCLUDE_ROUND_1,"EX03_NOT_VIETNAM_HEALTH_CONTEXT (Trung tâm Quản lý Chuyển hóa Trung Quốc, không thuộc bối cảnh thể chế Việt Nam).",APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0047,Indirect_Harvest,,https://doi.org/10.58490/ctjump.2026i11ta.4353,,APPLICATION OF ARTIFICIAL INTELLIGENCE IN SCREENING FOR AUTISM SPECTRUM DISORDER IN CHILDREN AT CAN THO CHILDREN'S HOSPITAL,2026,"['Thị Ngọc Phương Trần', 'Van Trinh Nguyen', 'Elavarasan Aishwarya Ayyakannu', 'Jyothi Dyana Srinivasan', 'Van Thi Vo', 'Tri Dien Lu']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,"Trực tiếp ứng dụng AI trong sàng lọc rối loạn phổ tự kỷ ở trẻ em tại Bệnh viện Nhi đồng Cần Thơ, Việt Nam.",APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0048,Indirect_Harvest,,https://doi.org/10.6084/m9.figshare.30000934.v2,,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,2025,"['Huy Gia Ngo', 'Thi Thanh Toan Do', 'Pham Duc Kien', 'Hieu Ha Manh']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Rà soát phạm vi các mô hình ML tiên lượng tái nhập viện do bệnh tim mạch ở người cao tuổi.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0051,Indirect_Harvest,,https://doi.org/10.1016/j.afos.2026.01.002,,Artificial intelligence-assisted screening reveals high prevalence of osteoporosis in Vietnamese adults using pelvic and hip radiographs,2026,"['Dat Minh Nguyen', 'Chih-Hsing Wu', 'Tuan Van Nguyen', 'Lan T. Ho‐Pham', 'Kim Thi Hoang Dang', 'Hy Van Nguyen', 'Sung-Yen Lin', 'Chung-Hwan Chen', 'Ta-Wei Tai']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Trực tiếp ứng dụng AI hỗ trợ sàng lọc phát hiện loãng xương qua phim X-quang khung chậu cho người trưởng thành Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0052,Indirect_Harvest,,https://doi.org/10.1002/jmv.29874,,A simple nomogram to predict dengue shock syndrome: A study of 4522 south east Asian children,2024,"['Phu Nguyen Trong Tran', 'Noppachai Siranart', 'Theerapon Sukmark', 'Umaporn Limothai', 'Sasipha Tachaboon', 'Terapong Tantawichien', 'Chule Thisyakorn', 'Usa Thisyakorn', 'Nattachai Srisawat']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Nomogram ML tiên lượng hội chứng sốc sốt xuất huyết trên 4.522 trẻ em Đông Nam Á (bao gồm Việt Nam).,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0053,Indirect_Harvest,,https://doi.org/10.1371/journal.pdig.0001171,,Early individualized risk prediction using clinical data for children during the febrile phase of dengue in outpatient settings in Vietnam and Thailand,2026,"['Sorawat Sangkaew', 'Bethan Cracknell Daniels', 'Damien Ming', 'Bernard Hernandez', 'Pau Herrero', 'Piyarat Suntarattiwong', 'Siripen Kalayanarooj', 'Anon Srikiatkhachorn', 'Alan L. Rothman', 'Darunee Buddhari', 'Nguyen Lam Vuong', 'Phung Khanh Lam', 'Minh Châu Nguyễn', 'Bridget Wills', 'Cameron P. Simmons', 'Christl A. Donnelly', 'Sophie Yacoub', 'Alison Holmes', 'Ilaria Dorigatti']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Trực tiếp tiên lượng rủi ro cá thể hóa bằng dữ liệu lâm sàng cho trẻ em sốt xuất huyết tại Việt Nam và Thái Lan.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0054,Indirect_Harvest,,https://doi.org/10.48550/arxiv.2504.08651,,"Application of machine learning models to predict the relationship between air pollution, ecosystem degradation, and health disparities and lung cancer in Vietnam",2025,"['Tran, Ngoc Hong', 'Lan Kim Vien', 'N. Le']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,"Áp dụng ML tiên lượng mối quan hệ giữa ô nhiễm không khí, bất bình đẳng sức khỏe và ung thư phổi tại Việt Nam.",APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0055,Indirect_Harvest,,https://doi.org/10.7759/cureus.106995,,Development and Validation of Machine Learning Models for Predicting Low Birth Weight in Singleton Pregnancies in Vietnam,2026,"['Rang Ngoc Nguyen', 'Thuyen K Truong', 'Tri H Ngo']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Trực tiếp xây dựng và thẩm định mô hình ML tiên lượng trẻ sinh nhẹ cân tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0056,Indirect_Harvest,,https://doi.org/10.1016/j.actatropica.2025.107909,,"Harnessing artificial intelligence for dengue forecasting in climate-vulnerable regions: A narrative review with insights from Ba Ria–Vung Tau, Vietnam",2025,['Đặng Anh Tuấn'],UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,"Khai thác AI dự báo sốt xuất huyết tại Bà Rịa - Vũng Tàu, Việt Nam.",APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0057,Indirect_Harvest,,https://doi.org/10.1016/j.waojou.2026.101408,,Machine learning-based model for prediction of carbamazepine- and allopurinol-induced severe cutaneous adverse reactions in Vietnamese,2026,"['Nguyen Thanh Nguyen', 'Mai Tran', 'Hien Quoc Vu', 'Vinh Chi Duong', 'Thi Thanh Loan Nguyen', 'Oanh Thi Hoang', 'Vu Nguyen Anh Mai', 'Thu-Thuy Can', 'Nga Quynh Do', 'Huong Le Thi Minh', 'Nguyet Nhu Nguyen', 'Hang Vu Thi', 'Mai Thi Vu', 'Quynh Anh Nguyen', 'Yen Thi Hai Pham', 'Khiem Van Nguyen', 'Ly Le', 'Sheryl van Nunen', 'Timothy John Craig', 'Hieu Chi Chu', 'Nam Sy Vo', 'Dinh Van Nguyen']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Mô hình ML tiên lượng phản ứng có hại nghiêm trọng trên da do thuốc Carbamazepine/Allopurinol ở bệnh nhân Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0058,Indirect_Harvest,,https://doi.org/10.3348/kjr.2025.1208,,Coronary CT Angiography-Derived Fractional Flow Reserve in Asia and the United States: 2025 Status Update,2026,"['Woo Jin Ahn', 'Maros Ferencik', 'Ming‐Yen Ng', 'Liang Zhong', 'Mona Bhatia', 'Akira Kurata', 'Pannipa Suwannasom', 'Yung‐Liang Wan', 'Trang Ngoc Nguyen', 'Suyon Chang', 'Sung Mok Kim', 'Hwan Seok Yong', 'Cherry Kim']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Cập nhật phân số dự trữ dòng chảy (FFR) từ chụp CT mạch vành bằng AI tại Châu Á và Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0060,Indirect_Harvest,,https://doi.org/10.2196/preprints.42895,,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study (Preprint),2022,"['Tue T. Nguyen', 'Ho Cam Tu', 'Huong Thi Thu Bui', 'Lam Khanh Ho', 'Van Thanh Ta']",UNIQUE,PASSED_TO_ROUND_2,INCLUDE_ROUND_1,Bản thảo thẩm định mô hình Học máy đa chiều đánh giá thông số liên quan COVID-19 tại Việt Nam.,APPROVED_BY_DAO_TRUNG_THANH
REC_IND_0061,Indirect_Harvest,,https://doi.org/10.21203/rs.3.rs-4399445/v1,,Ecological Epidemiology Insights into Clonorchiosis Endemicity in Southern China and Northern Vietnam: A Comprehensive Machine Learning Analysis,2024,"['Jinxin Zheng', 'Huihui Zhu', 'Shang Xia', 'Men‐Bao Qian', 'Robert Bergquist', 'Hung Manh Nguyen', 'Xiao‐Nong Zhou']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0062,Indirect_Harvest,,https://doi.org/10.1007/s00484-026-03241-1,,Integrating google trends and hybrid statistical-machine learning models for dengue surveillance in an inland vietnamese province: a 94-month evaluation (2013–2021) with search-signal anomaly screening,2026,"['Dang Anh Tuan', 'Pham Vu Nhat Uyen']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0063,Indirect_Harvest,,https://doi.org/10.52163/yhc.v67ie1.5097,,APPLICATION OF ARTIFICIAL INTELLIGENCE TO DEVELOP A MODEL FOR IDENTIFYING MANIA BASED ON VOICE: PRELIMINARY RESULTS,2026,"['Nguyen Hoang Long', 'Nguyễn Hương Giang', 'Hoang Dinh Tri Dung', 'Ngo Thi Tam', 'Nguyen Trong Hung', 'Nguyen Van Phi']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0064,Indirect_Harvest,,https://doi.org/10.1109/rivf68649.2025.11365054,,GPTViet: An Open-Source Vietnamese Foundation Model from Pretraining to Domain Specialization,2025,"['Thang Nguyen-Truong', 'Nhiem Tran', 'Ngoc Truong', 'Thanh Le-Hoang', 'Kien Bui-De', 'Dong Tran-Manh']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0065,Indirect_Harvest,,https://doi.org/10.3233/shti260140,,Prediction of Early Functional Outcome After Acute Ischemic Stroke Using Real-World Clinical Data in Vietnam and Indonesia: Retrospective Cohort Study,2026,"['Annisa Ristya Rahmanti', 'Lutfan Lazuardi', 'Cong Minh Tran', 'Hanifah Wulandari', 'Ika Agustin Atika Putri', 'Farida Niken A.N. Hati', 'Mai Duy Ton', 'Huan X. Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0066,Indirect_Harvest,,https://doi.org/10.1093/ofid/ofaf572,,Accelerating Cough-Based Algorithms for Pulmonary Tuberculosis Screening: Results From the CODA TB DREAM Challenge,2025,"['Devan Jaganath', 'Solveig K. Sieberts', 'Mihaja Raberahona', 'Sophie Huddart', 'Larsson Omberg', 'Rivo Andry Rakotoarivelo', 'Issa N. Lyimo', 'Omar Lweno', 'Devasahayam Jesudas Christopher', 'Nguyen Viet Nhung', 'William Worodria', 'Charles Yu', 'Jhih-Yu Chen', 'Sz-Hau Chen', 'Tsai‐Min Chen', 'Chih-Han Huang', 'Kuei-Lin Huang', 'Filip Mulier', 'Daniel Rafter', 'Edward S.C. Shih', 'Yu Tsao', 'Hsuan-Kai Wang', 'Chih‐Hsun Wu', 'Christine Bachman', 'Stephen Burkot', 'Puneet Dewan', 'Sourabh Kulhare', 'Peter M. Small', 'Vijay Yadav', 'Simon Grandjean Lapierre', 'Grant Theron', 'Adithya Cattamanchi', 'Gautam Ahuja', 'Shalini Balodi', 'Diya Khurdiya', 'Rintu Kutum', 'Aakash M Rao', 'Ashwin Salampuria', 'Sina Akbarian', 'Sepehr Asgarian', 'Akanksha Arora', 'Shubham Choudhury', 'Gajendra P. S. Raghava', 'Sherry Dong', 'Yuanfang Guan', 'Nan Yu', 'Hanrui Zhang', 'Aniket Gupta', 'Tenglong Li', 'Rohan Singh', 'Jouhyun Jeon', 'Qayam Jetha', 'Zhixiang Lu', 'Sumeet Patiyal', 'Chandra Suda']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0067,Indirect_Harvest,,https://doi.org/10.3233/shti251300,,Transfer Learning Enhances Neurological Outcome Prediction for Out-of-Hospital Cardiac Arrest: Validation Across Diverse Geographic Contexts,2025,"['Siqi Li', 'Yohei Okada', 'Wenjun Gu', 'Michael Hao Chen', 'Marcus Eng Hock Ong', 'Nan Liu']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0068,Indirect_Harvest,,https://doi.org/10.47972/vjcts.v40i.836,,Feasibility and accuracy of artificial intelligence for automatic qualification of two-dimensional and three-dimensional left ventricular ejection fraction and global longitudinal strain in echocardiography,2023,"['Hoai Thi Thu Nguyen', 'Vu Thi Thom']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0069,Indirect_Harvest,,https://doi.org/10.1049/htl.2019.0030,,Severity detection tool for patients with infectious disease,2020,"['Girmaw Abebe Tadesse', 'Tingting Zhu', 'Nhan Le Nguyen Thanh', 'Nguyễn Thanh Hùng', 'Ha Thi Hai Duong', 'Truong Huu Khanh', 'Pham Van Quang', 'Duc Duong Tran', 'Lam Minh Yen', 'H. Rogier van Doorn', 'Nguyễn Văn Hảo', 'John Prince', 'Hamza Javed', 'DaniKiyasseh', 'Le Van Tan', 'Louise Thwaites', 'David A. Clifton']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0070,Indirect_Harvest,,https://doi.org/10.3991/ijoe.v21i14.58157,,An Android-Based mHealth App for Color Vision Screening and Career Guidance: Design and Validation,2025,"['Thi Yen Phan', 'Vinh Dang', 'V. Dang']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0071,Indirect_Harvest,,https://doi.org/10.46326/jmes.2025.66(2).02,,Optimizing machine learning models for enhanced forest fire susceptibility mapping in Gia Lai province,2024,"['Van Hung Le', 'Duc A. Hoang', 'Giang Binh Tran']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
