document_id,record_id,framework_id,citation,year,language,source_type,issuing_body_or_authors,source_tier,legal_status,effective_date,binding_scope,transition_rule,compliance_deadline,implementation_time_at_search,component_id,scope_id,scope,ai_type,health_context,principle,actor,decision_right,control,evidence_record,patient_right,extraction_status
DOC_REC_DIR_0001,REC_DIR_0001,FRAMEWORK_VN_AI_HEALTH_2026,Digital Health Policy and Programs for Hospital Care in Vietnam: Scoping Review,2022,VI_EN,Direct_Harvest,"['Duc Minh Tran', 'Louise Thwaites', 'Jennifer Ilo Van Nuil', 'Jacob McKnight', 'An Phuoc Luu', 'Chris Paton']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0070,REC_DIR_0070,FRAMEWORK_VN_AI_HEALTH_2026,Comprehensive Overview of Artificial Intelligence Applications in Biomedical Research and Precision Medicine (2024–2026),2026,VI_EN,Direct_Harvest,['Fahim Halim Khan'],T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0072,REC_DIR_0072,FRAMEWORK_VN_AI_HEALTH_2026,Evaluating Audio Feature Extraction Methods for Identifying Bee Queen Presence,2023,VI_EN,Direct_Harvest,"['Huu-Tuong Ho', 'Minh-Tien Pham', 'Quang-Duong Tran', 'Quang-Huy Pham', 'Thi-Thu-Hong Phan']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0073,REC_DIR_0073,FRAMEWORK_VN_AI_HEALTH_2026,A Comparison of Machine Learning Methods for Alzheimer's Disease Classification in Vietnamese Patients,2025,VI_EN,Direct_Harvest,"['Nguyen Vu Binh Duong', 'Duy-Thanh Vu', 'Duy-Cat Can', 'Hai Dac Nguyen', 'Binh T. Nguyen', 'Oliver Yibing Chen', 'Huong Ha']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0074,REC_DIR_0074,FRAMEWORK_VN_AI_HEALTH_2026,"Drought risk assessment in Quang Tri Province, Vietnam using Landsat multi-temporal remote sensing data and machine learning algorithm",2026,VI_EN,Direct_Harvest,"['Thi Thu Trang Tran', 'Le Hung Trinh', 'Thi Phuong Thao Do', 'Van Phu Le']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0075,REC_DIR_0075,FRAMEWORK_VN_AI_HEALTH_2026,Risk Assessment Models for the Health Insurance Sector,2024,VI_EN,Direct_Harvest,"['Reepu Reepu', 'Pawan Kumar', 'Mandeep Singh']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0076,REC_DIR_0076,FRAMEWORK_VN_AI_HEALTH_2026,AI-Powered Cardiovascular Risk Prediction: Integrating Wearable Biosensors and Machine Learning Algorithms,2025,VI_EN,Direct_Harvest,"['Hoang Minh Quan', 'N. Minh', 'Doan Dao Tu Uyen']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0077,REC_DIR_0077,FRAMEWORK_VN_AI_HEALTH_2026,The Impact of AI-induced Ethical Conflict and the Moderating Role of Psychological Safety on the Mental Health of Accountants in Financial Technology Enterprises in Vietnam,2025,VI_EN,Direct_Harvest,['Huu Vinh Tran'],T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0078,REC_DIR_0078,FRAMEWORK_VN_AI_HEALTH_2026,A Systematic Framework for Investigating Algorithmic Bias as a Social Determinant of Health in Low- and Middle-Income Countries: A Research Protocol,2025,VI_EN,Direct_Harvest,['Anthony Iyore Anaweokhai'],T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0079,REC_DIR_0079,FRAMEWORK_VN_AI_HEALTH_2026,Prediction of building subsidence in Vietnam using machine learning techniques based on leveling results,2024,VI_EN,Direct_Harvest,"['D. T. Tran', 'Ngoc Dung Luong', 'Dinh Huy Nguyen']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0080,REC_DIR_0080,FRAMEWORK_VN_AI_HEALTH_2026,VMHQA: A Vietnamese Multi-choice Dataset for Mental Health Domain Question Answering,2025,VI_EN,Direct_Harvest,"['Tu Anh Hoang Nguyen', 'Quang-Dieu Nguyen', 'Harius M. Nguyen', 'Ann Nguyen', 'Loan T. T. Nguyen']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0081,REC_DIR_0081,FRAMEWORK_VN_AI_HEALTH_2026,Overview of AI Agent Applications in Hospital Pharmacy Operations,2026,VI_EN,Direct_Harvest,"['Pham Quoc Anh', 'Ngô Thị Kim Cúc', 'Do Thuy Linh', 'Nguyen Thanh Hai', 'Nguyen Duc Long', 'Nguyen Thi Dua', 'Nguyen Huyen Thu', 'Vu Thu Ha', 'Nguyen Dang Phuong Anh']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0082,REC_DIR_0082,FRAMEWORK_VN_AI_HEALTH_2026,Employment Opportunities Created By Artificial Intelligence (Ai),2025,VI_EN,Direct_Harvest,"['Truong Vu Long Truong Vu Long', 'Tong Thi Phuong Thao Tong Thi Phuong Thao']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0083,REC_DIR_0083,FRAMEWORK_VN_AI_HEALTH_2026,An efficient human activity recognition model based on deep learning approaches,2022,VI_EN,Direct_Harvest,"['Aymen Jalil Abdulelah', 'Mohannad Al-Kubaisi', 'Ahmed Muhi Shentaf']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0084,REC_DIR_0084,FRAMEWORK_VN_AI_HEALTH_2026,"Remote sensing for yield estimation and climate risk management for coffee in Central Highlands, Vietnam",2025,VI_EN,Direct_Harvest,"['Nguyen, Thuy']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0085,REC_DIR_0085,FRAMEWORK_VN_AI_HEALTH_2026,"Genomics and big data: Research, development and applications",2021,VI_EN,Direct_Harvest,"['Lê Thị Thu Hiền', 'Nguyễn Tường Vân', 'Kim Thị Phương Oanh', 'Nguyễn Đăng Tôn', 'Huỳnh Thị Thu Huệ', 'Nguyễn Thùy Dương', 'Phạm Lê Bích Hằng', 'Nguyễn Hải Hà']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0086,REC_DIR_0086,FRAMEWORK_VN_AI_HEALTH_2026,"Knowledge, attitudes, and practices regarding artificial intelligence among health professions students: Implications for AI readiness",2026,VI_EN,Direct_Harvest,['Pham Hong Quang'],T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0087,REC_DIR_0087,FRAMEWORK_VN_AI_HEALTH_2026,Application of IoT and AI in Monitoring structural Load-bearing capacity of Buildings,2025,VI_EN,Direct_Harvest,"['Nguyen Minh Quang', 'Nguyen Hoanh', 'Ngo Sy Dong']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0088,REC_DIR_0088,FRAMEWORK_VN_AI_HEALTH_2026,"DEVELOPMENT OF AN INTEGRATED NURSING COMPETENCY FRAMEWORK: SYNTHESIZING VIETNAM’S NATIONAL STANDARDS, COMPETENCY MODELS, AND ASSESSMENT INSTRUMENTS",2025,VI_EN,Direct_Harvest,"['Thi Ha', 'Tran Ngoc Thanh Dang', 'Thi Thu Tam Lam', 'Thi Thanh Tinh Nguyen']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
DOC_REC_DIR_0089,REC_DIR_0089,FRAMEWORK_VN_AI_HEALTH_2026,Assessment of Artificial Intelligence-based Translation Tools for Emergency Department Discharge Instructions,2026,VI_EN,Direct_Harvest,"['Estee Wu', 'Cassandra Mackey', 'Simi Jandu', 'Jennifer Carey']",T3_PEER_REVIEWED_ACADEMIC,NOT_APPLICABLE,NOT_APPLICABLE,PROGRAM_PROJECT,NOT_APPLICABLE,NOT_APPLICABLE,5_MONTHS_AT_2026-07-31,GOVERNANCE_ETHICS_COMPONENT,SCOPE_VIETNAM_HEALTHCARE,Vietnam National Healthcare System,CLINICAL_DECISION_SUPPORT | IMAGING_AI | GENAI_LLM,HOSPITAL | PRIMARY_CARE | PUBLIC_HEALTH,AUTONOMY | SAFETY | FAIRNESS | TRANSPARENCY | ACCOUNTABILITY | PRIVACY,REGULATOR | HEALTHCARE_ORGANIZATION | CLINICIAN | DEVELOPER_VENDOR,APPROVAL | HUMAN_OVERSIGHT | INCIDENT_RESPONSE,IMPACT_ASSESSMENT | APPROVAL | VALIDATION | HUMAN_OVERSIGHT | AUDIT,DECISION_RECORD | LOG | METRIC | AUDIT_REPORT,NOTICE | CONSENT | CHOICE_REFUSAL | HUMAN_REVIEW | COMPLAINT_REMEDY,PENDING_HUMAN_EXTRACTION_VALIDATION
