raw_record_id,source_channel_as_supplied,title,doi,publication_year,deduplication_status,merged_into_record_id,deduplication_reason,query_id,source_record_id,retrieval_date,raw_artifact_locator,raw_artifact_sha256,cursor_or_page,reconciliation_status,reconciliation_note
RAW_0213,Direct_Harvest_Duplicates,"Worker Well‐Being, Human Factors and the Gig Economy: Interdisciplinary Perspectives",https://doi.org/10.1111/bjir.70059,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0214,Direct_Harvest_Duplicates,Bibliometric Analysis of Human‑Centered AI Research in Southeast Asia (2015–2025),https://doi.org/10.58812/esiscs.v3i02.799,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0215,Direct_Harvest_Duplicates,Data as a Substitute for Judgment,https://doi.org/10.1097/opx.0000000000001391,2019,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0216,Direct_Harvest_Duplicates,Déjà Vu – A New Coronavirus Challenge,https://doi.org/10.17849/insm-49-1-5-10.1,2021,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0217,Direct_Harvest_Duplicates,Fluid-sparing hyperoncotic albumin in severe dengue: A retrospective case series,https://doi.org/10.4103/apjtm.apjtm_142_26,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0218,Direct_Harvest_Duplicates,An overview of digital twin applications in the construction and management of bridge and road infrastructure,https://doi.org/10.64588/jc.04.11.2025,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0219,Direct_Harvest_Duplicates,Editors’ Selections from Relevant Scientific Publications,https://doi.org/10.1158/1940-6207.capr-17-11-hfl,2024,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0220,Direct_Harvest_Duplicates,Growing A Greener Future: Sustainable Practices in Agriculture,https://doi.org/10.70593/978-93-7185-755-0,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0221,Direct_Harvest_Duplicates,"Kiến thức, thái độ và thực hành ứng dụng trí tuệ nhân tạo trong học tập của sinh viên Điều dưỡng tại Đại học Y Dược Thành phố Hồ Chí Minh",https://doi.org/10.32895/hcjm.m.2026.09.04,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0222,Direct_Harvest_Duplicates,New year greetings from the Editor-in-Chief of the Asia–Pacific Journal of Oncology Nursing,https://doi.org/10.1016/j.apjon.2023.100185,2023,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0223,Direct_Harvest_Duplicates,Preface,https://doi.org/10.1088/1742-6596/2089/1/011001,2021,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0224,Direct_Harvest_Duplicates,"PREreview of ""SARS-CoV-2 Introductions into Lao PDR Revealed by Genomic Surveillance, 2021–2024""",https://doi.org/10.5281/zenodo.20257241,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0225,Direct_Harvest_Duplicates,Editorial: Bridging tradition and innovation: from maintaining masonry bridges to using AI for better understanding bridge behaviour,https://doi.org/10.1680/jbren.2025.178.2.95,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0226,Direct_Harvest_Duplicates,Prediction of corroded reinforced concrete beam deflection using a metaheuristic optimized least squares support vector regression,https://doi.org/10.24200/sci.2025.65252.9382,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0227,Direct_Harvest_Duplicates,Children and Families: Everyday Digital Media Culture,https://doi.org/10.1111/chso.70003,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0228,Direct_Harvest_Duplicates,Karasteristik Sistem Pelayanan Angkutan Perkotaan Di Kota Makassar,https://doi.org/10.35965/jups.v5i3.633,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0229,Direct_Harvest_Duplicates,Guest editorial: Defining new frontiers of business research across Asian countries,https://doi.org/10.1108/jabs-04-2026-702,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0230,Direct_Harvest_Duplicates,Perspectives on year 1 of <i>Alzheimer's &amp; Dementia: Behavior and Socioeconomics of Aging (BSEA)</i>,https://doi.org/10.1002/bsa3.70026,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0231,Direct_Harvest_Duplicates,Editorial: ICYMARE – early career researchers in marine science,https://doi.org/10.3389/fmars.2025.1618554,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0232,Direct_Harvest_Duplicates,Editorial: Multiparametric stress echocardiography in stable CAD patients. How technological advances may transform diagnosis and prognosis,https://doi.org/10.3389/fcvm.2026.1811863,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0233,Direct_Harvest_Duplicates,Guest editorial: Sustainability management from a behavioral perspective in hospitality and tourism,https://doi.org/10.1108/jhti-09-2025-995,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0234,Direct_Harvest_Duplicates,Fighter Pilot Meets Match With Lymphoma &amp; CAR T-Cell Therapy Battles Back,https://doi.org/10.1097/01.cot.0000000000000164,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0235,Direct_Harvest_Duplicates,Characterizing global dermatologic engagement and needs: A cross‐sectional study from 83 countries,https://doi.org/10.1111/jdv.70142,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0236,Direct_Harvest_Duplicates,Editorial: “Redefining impact: digital libraries and their communities”,https://doi.org/10.1108/dlp-02-2025-153,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0237,Direct_Harvest_Duplicates,Research activities at Hanoi National University of Education ‐ 70 years of development,https://doi.org/10.1002/vjch.202200133,2022,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0238,Direct_Harvest_Duplicates,Regular Issue,https://doi.org/10.35940/ijitee.10.4,2021,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0239,Direct_Harvest_Duplicates,"Guest editorial: Beyond Industry 4.0: humancentricity, resilience and sustainability in the age of digital transformation",https://doi.org/10.1108/jsma-08-2026-526,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0240,Direct_Harvest_Duplicates,"Editorial: Promoting innovative learning-oriented feedback practice: engagement, challenges, and solutions",https://doi.org/10.3389/fpsyg.2025.1707902,2025,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0241,Direct_Harvest_Duplicates,A (Not Very) Distant Mirror,https://doi.org/10.1093/dh/dhab001,2021,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0242,Direct_Harvest_Duplicates,Correction: Deep learning neural networks-based traffic predictors for V2X communication networks,https://doi.org/10.3389/frai.2025.1768205,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
